transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost,calculated_amount,amount_difference
T073153,C06121,P0706,2023-03-22 00:20:49,1,30.78,30.78,0,completed,credit_card,6.38,30.78,0.0
T092673,C04769,P0090,2023-03-22 00:43:30,2,5.71,11.42,0,completed,paypal,8.66,11.42,0.0
T088069,C00184,P0429,2023-03-22 01:09:20,1,89.05,89.05,0,completed,google_pay,0.0,89.05,0.0
T002495,C02213,P0307,2023-03-22 01:16:07,2,53.78,107.56,0,completed,bank_transfer,0.0,107.56,0.0
T032714,C00158,P0248,2023-03-22 01:16:48,2,34.52,69.04,0,completed,google_pay,0.0,69.04,0.0
T100450,C04156,P0233,2023-03-22 01:34:06,1,23.76,23.76,0,completed,google_pay,5.99,23.76,0.0
T103093,C07828,P0487,2023-03-22 01:52:28,1,82.06,82.06,0,completed,paypal,0.0,82.06,0.0
T058353,C07062,P0835,2023-03-22 01:53:03,1,39.89,39.89,0,completed,credit_card,7.56,39.89,0.0
T089322,C00307,P0306,2023-03-22 01:59:37,1,69.94,69.94,0,completed,credit_card,0.0,69.94,0.0
T002914,C00994,P0727,2023-03-22 02:05:20,1,115.78,115.78,0,completed,credit_card,0.0,115.78,0.0
T102877,C09186,P0547,2023-03-22 02:59:28,1,60.14,60.14,0,completed,apple_pay,0.0,60.14,0.0
T065161,C03707,P0265,2023-03-22 03:01:34,1,43.86,43.86,0,completed,google_pay,7.52,43.86,0.0
T119667,C09939,P0069,2023-03-22 03:07:57,1,45.31,45.31,0,completed,apple_pay,5.44,45.31,0.0
T070916,C02916,P0872,2023-03-22 03:25:49,2,58.49,116.98,10,completed,credit_card,0.0,116.98,0.0
T027254,C01031,P0726,2023-03-22 03:29:38,1,168.0,168.0,0,completed,debit_card,0.0,168.0,0.0
T044414,C02038,P0465,2023-03-22 03:32:27,1,359.8,359.8,0,completed,apple_pay,0.0,359.8,0.0
T118635,C00041,P0743,2023-03-22 04:13:40,1,13.52,13.52,5,completed,paypal,6.76,13.52,0.0
T104911,C08091,P0743,2023-03-22 04:18:13,1,13.52,13.52,5,completed,paypal,5.2,13.52,0.0
T076817,C01985,P0890,2023-03-22 04:48:08,1,31.49,31.49,0,completed,paypal,7.21,31.49,0.0
T019118,C02905,P0489,2023-03-22 04:54:37,1,39.88,39.88,0,completed,credit_card,4.84,39.88,0.0
T063472,C00405,P0803,2023-03-22 05:00:07,1,14.49,14.49,0,completed,apple_pay,9.18,14.49,0.0
T102721,C07638,P0254,2023-03-22 05:19:33,2,55.16,110.32,0,completed,debit_card,0.0,110.32,0.0
T114929,C04537,P0763,2023-03-22 05:27:43,2,34.05,68.1,0,completed,debit_card,0.0,68.1,0.0
T003206,C09994,P0689,2023-03-22 05:36:45,1,34.07,34.07,0,completed,credit_card,4.08,34.07,0.0
T007782,C03005,P0835,2023-03-22 05:57:46,1,39.89,39.89,0,completed,google_pay,4.63,39.89,0.0
T050603,C05374,P0886,2023-03-22 05:58:34,1,23.65,23.65,0,completed,google_pay,9.83,23.65,0.0
T047689,C09612,P0069,2023-03-22 06:02:57,2,45.31,90.62,0,completed,apple_pay,0.0,90.62,0.0
T027372,C01619,P0534,2023-03-22 06:03:03,1,10.83,10.83,10,completed,paypal,7.27,10.83,0.0
T079408,C08166,P0118,2023-03-22 06:14:04,1,13.86,13.86,0,completed,credit_card,5.0,13.86,0.0
T091456,C01672,P0824,2023-03-22 06:30:23,1,86.07,86.07,0,completed,paypal,0.0,86.07,0.0
T075483,C02162,P0846,2023-03-22 06:46:06,1,80.52,80.52,15,completed,debit_card,0.0,80.52,0.0
T001086,C09055,P0495,2023-03-22 07:07:59,1,38.15,38.15,0,completed,credit_card,7.46,38.15,0.0
T092863,C09737,P0958,2023-03-22 07:09:49,1,65.96,65.96,0,completed,debit_card,0.0,65.96,0.0
T105253,C03157,P0853,2023-03-22 07:36:44,1,55.96,55.96,0,completed,debit_card,0.0,55.96,0.0
T114195,C01190,P0797,2023-03-22 07:42:28,1,33.13,33.13,0,completed,credit_card,9.97,33.13,0.0
T006923,C04892,P0744,2023-03-22 07:45:49,1,16.7,16.7,10,completed,paypal,5.63,16.7,0.0
T118713,C00339,P0568,2023-03-22 08:21:02,1,24.94,24.94,0,completed,debit_card,8.29,24.94,0.0
T106288,C05797,P0278,2023-03-22 08:34:44,1,76.87,76.87,0,completed,google_pay,0.0,76.87,0.0
T021817,C01158,P0135,2023-03-22 08:38:55,1,147.99,147.99,20,completed,debit_card,0.0,147.99,0.0
T106366,C03325,P0470,2023-03-22 08:46:43,1,133.8,133.8,0,completed,credit_card,0.0,133.8,0.0
T037001,C07342,P0037,2023-03-22 09:00:02,1,7.3,7.3,50,completed,bank_transfer,4.05,7.3,0.0
T001168,C01265,P0623,2023-03-22 09:06:37,1,29.59,29.59,0,completed,credit_card,6.29,29.59,0.0
T090705,C04101,P0852,2023-03-22 09:07:51,1,29.25,29.25,0,completed,debit_card,7.37,29.25,0.0
T044551,C03226,P0664,2023-03-22 09:22:27,4,9.85,39.4,0,completed,credit_card,7.93,39.4,0.0
T072646,C04184,P0802,2023-03-22 09:27:30,1,39.72,39.72,0,completed,credit_card,5.94,39.72,0.0
T030377,C08438,P0608,2023-03-22 09:30:43,3,33.14,99.42,0,completed,credit_card,0.0,99.42,0.0
T027132,C04655,P0310,2023-03-22 09:46:02,1,16.89,16.89,5,completed,bank_transfer,9.84,16.89,0.0
T024211,C09126,P0490,2023-03-22 10:29:03,1,125.15,125.15,0,completed,bank_transfer,0.0,125.15,0.0
T070178,C08612,P0703,2023-03-22 10:39:53,2,6.15,12.3,0,completed,paypal,4.06,12.3,0.0
T024938,C02256,P0943,2023-03-22 11:36:06,3,14.86,44.58,0,completed,apple_pay,7.6,44.58,0.0
T066899,C09320,P0347,2023-03-22 11:43:31,1,121.39,121.39,0,completed,debit_card,0.0,121.39,0.0
T007205,C02313,P0914,2023-03-22 11:53:18,1,32.04,32.04,0,completed,apple_pay,5.31,32.04,0.0
T041243,C03931,P0785,2023-03-22 11:54:29,1,43.44,43.44,0,completed,paypal,6.45,43.44,0.0
T001549,C08273,P0016,2023-03-22 12:17:12,1,37.26,37.26,0,completed,apple_pay,5.16,37.26,0.0
T111440,C03492,P0017,2023-03-22 12:21:20,1,70.55,70.55,10,completed,credit_card,0.0,70.55,0.0
T084828,C00506,P0078,2023-03-22 12:44:42,1,64.7,64.7,10,completed,credit_card,0.0,64.7,0.0
T032614,C05020,P0777,2023-03-22 13:17:04,1,18.65,18.65,0,completed,credit_card,6.31,18.65,0.0
T037894,C07663,P0441,2023-03-22 13:20:09,1,25.83,25.83,0,completed,credit_card,6.66,25.83,0.0
T059916,C01603,P0867,2023-03-22 13:21:31,1,35.36,35.36,0,completed,credit_card,9.29,35.36,0.0
T060990,C01523,P0381,2023-03-22 13:23:08,1,70.8,70.8,0,completed,paypal,0.0,70.8,0.0
T102945,C03789,P0733,2023-03-22 13:32:53,1,107.92,107.92,0,completed,paypal,0.0,107.92,0.0
T050638,C02901,P0068,2023-03-22 13:47:12,1,21.47,21.47,0,completed,credit_card,4.71,21.47,0.0
T085096,C00928,P0232,2023-03-22 13:47:13,2,255.2,510.39,15,completed,credit_card,0.0,510.4,-0.009999999999990905
T078520,C06380,P0968,2023-03-22 14:47:13,1,26.8,26.8,30,completed,apple_pay,7.54,26.8,0.0
T038837,C09432,P0801,2023-03-22 15:11:18,1,122.01,122.01,5,completed,google_pay,0.0,122.01,0.0
T077691,C09476,P0113,2023-03-22 15:47:32,1,17.76,17.76,0,completed,credit_card,5.76,17.76,0.0
T065630,C09758,P0242,2023-03-22 15:53:42,1,43.31,43.31,5,completed,paypal,5.14,43.31,0.0
T047555,C03069,P0824,2023-03-22 16:05:19,1,86.07,86.07,0,completed,google_pay,0.0,86.07,0.0
T041332,C04094,P0090,2023-03-22 16:47:29,1,5.71,5.71,0,completed,debit_card,7.98,5.71,0.0
T022286,C07519,P0931,2023-03-22 17:13:03,1,23.72,23.72,0,completed,apple_pay,5.66,23.72,0.0
T030648,C07707,P0216,2023-03-22 17:38:49,1,29.32,29.32,0,completed,debit_card,7.95,29.32,0.0
T034487,C03460,P0647,2023-03-22 17:48:04,1,29.88,29.88,0,completed,paypal,4.32,29.88,0.0
T087507,C06217,P0314,2023-03-22 17:49:24,3,27.22,81.68,10,completed,credit_card,0.0,81.66,0.020000000000010232
T024086,C06005,P0952,2023-03-22 18:02:41,1,31.89,31.89,0,completed,credit_card,9.81,31.89,0.0
T071504,C07641,P0026,2023-03-22 18:11:09,4,17.85,71.4,25,completed,credit_card,0.0,71.4,0.0
T013867,C03540,P0087,2023-03-22 18:15:24,1,67.02,67.02,0,completed,debit_card,0.0,67.02,0.0
T026269,C03700,P0123,2023-03-22 19:25:15,2,58.96,117.92,10,completed,google_pay,0.0,117.92,0.0
T004609,C07469,P0835,2023-03-22 19:47:15,1,39.89,39.89,0,completed,paypal,8.68,39.89,0.0
T077730,C00380,P0225,2023-03-22 19:55:15,1,15.79,15.79,25,completed,credit_card,8.24,15.79,0.0
T108337,C00674,P0075,2023-03-22 20:02:11,1,8.0,8.0,30,completed,paypal,9.92,8.0,0.0
T038535,C08151,P0755,2023-03-22 20:13:56,1,37.35,37.35,0,completed,credit_card,6.8,37.35,0.0
T089113,C05180,P0596,2023-03-22 20:28:52,1,19.12,19.12,30,completed,paypal,6.47,19.12,0.0
T077664,C02821,P0884,2023-03-22 20:45:30,1,25.52,25.52,0,completed,credit_card,5.52,25.52,0.0
T091269,C09259,P0779,2023-03-22 20:59:27,2,19.82,39.65,20,completed,debit_card,6.48,39.64,0.00999999999999801
T119907,C07568,P0676,2023-03-22 21:11:37,1,86.48,86.48,5,completed,apple_pay,0.0,86.48,0.0
T006561,C05347,P0453,2023-03-22 21:45:22,2,57.64,115.28,0,completed,apple_pay,0.0,115.28,0.0
T099215,C05022,P0623,2023-03-22 21:50:07,1,29.59,29.59,0,completed,debit_card,4.58,29.59,0.0
T013041,C03330,P0385,2023-03-22 21:52:31,1,24.62,24.62,50,completed,debit_card,8.31,24.62,0.0
T119725,C06785,P0623,2023-03-22 21:53:13,1,29.59,29.59,0,completed,credit_card,4.28,29.59,0.0
T073464,C08306,P0248,2023-03-22 21:56:48,1,34.52,34.52,0,completed,credit_card,8.13,34.52,0.0
T021001,C03585,P0518,2023-03-22 22:05:16,1,70.27,70.27,0,completed,apple_pay,0.0,70.27,0.0
T080392,C08444,P0526,2023-03-22 22:55:37,1,7.89,7.89,0,completed,credit_card,6.53,7.89,0.0
T025940,C04568,P0937,2023-03-22 23:46:13,2,8.58,17.16,0,completed,credit_card,8.47,17.16,0.0
T015501,C09851,P0229,2023-03-23 00:12:09,1,14.12,14.12,20,completed,debit_card,8.27,14.12,0.0
T050528,C02413,P0353,2023-03-23 00:29:43,1,24.38,24.38,0,completed,credit_card,5.22,24.38,0.0
T109518,C00955,P0176,2023-03-23 01:27:08,1,154.57,154.57,0,completed,paypal,0.0,154.57,0.0
T046254,C00873,P0382,2023-03-23 01:52:54,1,76.46,76.46,0,completed,paypal,0.0,76.46,0.0
T051906,C07724,P0118,2023-03-23 03:01:33,1,13.86,13.86,0,completed,apple_pay,7.04,13.86,0.0
T071062,C07994,P0722,2023-03-23 03:06:03,3,503.13,1509.39,0,completed,debit_card,0.0,1509.3899999999999,2.2737367544323206e-13
T083686,C04147,P0916,2023-03-23 03:17:35,1,136.05,136.05,25,completed,credit_card,0.0,136.05,0.0
T045130,C06686,P0781,2023-03-23 03:37:45,1,40.1,40.1,25,completed,debit_card,6.52,40.1,0.0
T088348,C09015,P0924,2023-03-23 03:42:20,2,16.51,33.02,0,completed,debit_card,9.78,33.02,0.0
T039427,C02554,P0509,2023-03-23 03:47:58,3,4.7,14.12,50,completed,debit_card,6.95,14.100000000000001,0.019999999999997797
T058808,C05342,P0711,2023-03-23 04:04:52,1,43.25,43.25,0,completed,google_pay,9.89,43.25,0.0
T110012,C08395,P0778,2023-03-23 04:06:49,1,86.19,86.19,0,completed,apple_pay,0.0,86.19,0.0
T076953,C04578,P0828,2023-03-23 04:11:50,1,144.76,144.76,0,completed,apple_pay,0.0,144.76,0.0
T108630,C05906,P0652,2023-03-23 04:22:36,1,29.46,29.46,0,completed,credit_card,8.99,29.46,0.0
T082227,C07744,P0405,2023-03-23 05:12:21,2,22.16,44.32,0,completed,paypal,5.68,44.32,0.0
T005995,C01161,P0772,2023-03-23 05:20:24,1,48.35,48.35,0,completed,google_pay,6.27,48.35,0.0
T102430,C05134,P0978,2023-03-23 05:30:11,1,18.29,18.29,40,completed,debit_card,9.47,18.29,0.0
T004809,C05733,P0458,2023-03-23 05:59:22,1,12.92,12.92,0,completed,credit_card,8.58,12.92,0.0
T080322,C09148,P0075,2023-03-23 05:59:55,2,8.0,16.0,30,completed,credit_card,4.14,16.0,0.0
T000295,C07806,P0253,2023-03-23 06:04:05,1,21.21,21.21,0,completed,paypal,5.38,21.21,0.0
T096101,C06719,P0450,2023-03-23 06:05:40,3,166.55,499.65,0,completed,apple_pay,0.0,499.65000000000003,-5.684341886080802e-14
T092353,C01758,P0518,2023-03-23 06:08:10,2,70.27,140.54,0,completed,paypal,0.0,140.54,0.0
T064025,C05198,P0214,2023-03-23 06:18:56,1,32.94,32.94,0,completed,apple_pay,5.16,32.94,0.0
T050769,C04358,P0030,2023-03-23 06:38:36,1,73.08,73.08,0,completed,credit_card,0.0,73.08,0.0
T080503,C04526,P0072,2023-03-23 07:02:14,1,173.89,173.89,0,completed,google_pay,0.0,173.89,0.0
T074681,C03716,P0605,2023-03-23 07:06:41,1,14.5,14.5,50,completed,paypal,7.21,14.5,0.0
T038641,C06826,P0849,2023-03-23 07:13:42,1,21.2,21.2,0,completed,google_pay,9.8,21.2,0.0
T110564,C02072,P0558,2023-03-23 07:38:19,1,26.88,26.88,50,completed,credit_card,6.27,26.88,0.0
T081327,C02191,P0253,2023-03-23 07:40:00,1,21.21,21.21,0,completed,credit_card,8.49,21.21,0.0
T118959,C09012,P0432,2023-03-23 07:48:27,1,40.71,40.71,0,completed,credit_card,6.97,40.71,0.0
T119947,C06140,P0307,2023-03-23 08:01:46,1,53.78,53.78,0,completed,apple_pay,0.0,53.78,0.0
T062532,C02786,P0919,2023-03-23 08:07:42,1,76.18,76.18,50,completed,credit_card,0.0,76.18,0.0
T113197,C05724,P0813,2023-03-23 08:40:32,1,41.11,41.11,0,completed,paypal,9.01,41.11,0.0
T021691,C07628,P0570,2023-03-23 09:01:19,1,75.19,75.19,0,completed,credit_card,0.0,75.19,0.0
T082192,C07734,P0019,2023-03-23 09:10:25,1,126.94,126.94,30,completed,credit_card,0.0,126.94,0.0
T101132,C04387,P0872,2023-03-23 10:16:39,2,58.49,116.98,10,completed,credit_card,0.0,116.98,0.0
T001193,C00300,P0630,2023-03-23 10:20:07,1,6.85,6.85,0,completed,google_pay,8.07,6.85,0.0
T026525,C09921,P0536,2023-03-23 10:44:46,1,140.9,140.9,10,completed,paypal,0.0,140.9,0.0
T013331,C07092,P0485,2023-03-23 10:45:10,1,237.57,237.57,0,completed,paypal,0.0,237.57,0.0
T031498,C02771,P0523,2023-03-23 10:45:52,1,11.45,11.45,0,completed,credit_card,9.91,11.45,0.0
T071738,C04648,P0182,2023-03-23 10:57:51,1,70.97,70.97,0,completed,debit_card,0.0,70.97,0.0
T118055,C05343,P0347,2023-03-23 11:38:15,1,121.39,121.39,0,completed,debit_card,0.0,121.39,0.0
T105694,C04582,P0339,2023-03-23 11:48:47,1,17.78,17.78,0,completed,paypal,7.66,17.78,0.0
T118465,C02033,P0155,2023-03-23 12:34:36,1,18.09,18.09,0,completed,debit_card,9.86,18.09,0.0
T005784,C05409,P0055,2023-03-23 12:37:52,1,22.23,22.23,0,completed,apple_pay,6.86,22.23,0.0
T001942,C00735,P0262,2023-03-23 12:47:03,2,44.34,88.68,0,completed,debit_card,0.0,88.68,0.0
T048809,C02924,P0102,2023-03-23 13:07:02,1,51.38,51.38,30,completed,credit_card,0.0,51.38,0.0
T012516,C04355,P0982,2023-03-23 13:20:01,1,138.53,138.53,0,completed,paypal,0.0,138.53,0.0
T104674,C01430,P0074,2023-03-23 13:34:35,1,21.0,21.0,0,completed,google_pay,9.55,21.0,0.0
T053447,C07987,P0500,2023-03-23 13:37:24,2,72.6,145.2,0,completed,credit_card,0.0,145.2,0.0
T082328,C06277,P0704,2023-03-23 13:43:55,1,16.97,16.97,0,completed,debit_card,4.46,16.97,0.0
T020505,C02335,P0969,2023-03-23 14:03:04,1,43.57,43.57,0,completed,paypal,5.05,43.57,0.0
T001978,C07705,P0754,2023-03-23 14:08:37,1,199.82,199.82,0,completed,credit_card,0.0,199.82,0.0
T088972,C09869,P0041,2023-03-23 14:16:06,1,36.32,36.32,0,completed,credit_card,6.52,36.32,0.0
T115095,C00476,P0430,2023-03-23 14:35:10,1,62.73,62.73,0,completed,credit_card,0.0,62.73,0.0
T069609,C00941,P0700,2023-03-23 14:39:48,1,56.02,56.02,0,completed,apple_pay,0.0,56.02,0.0
T106695,C06959,P0415,2023-03-23 14:46:39,1,9.22,9.22,0,completed,apple_pay,8.89,9.22,0.0
T055239,C04333,P0970,2023-03-23 14:47:40,1,48.71,48.71,0,completed,bank_transfer,4.8,48.71,0.0
T036875,C03215,P0210,2023-03-23 14:57:46,3,10.65,31.95,0,completed,paypal,7.04,31.950000000000003,-3.552713678800501e-15
T009368,C03069,P0044,2023-03-23 15:00:11,1,24.5,24.5,20,completed,apple_pay,4.01,24.5,0.0
T087388,C04661,P0304,2023-03-23 15:11:03,1,90.37,90.37,0,completed,google_pay,0.0,90.37,0.0
T068478,C04376,P0353,2023-03-23 15:13:43,1,24.38,24.38,0,completed,debit_card,9.64,24.38,0.0
T112724,C07235,P0177,2023-03-23 16:04:28,1,56.21,56.21,10,completed,paypal,0.0,56.21,0.0
T084068,C05923,P0869,2023-03-23 16:04:56,1,42.86,42.86,0,completed,paypal,4.37,42.86,0.0
T085164,C09879,P0100,2023-03-23 16:20:23,1,23.7,23.7,0,completed,debit_card,6.87,23.7,0.0
T026547,C01258,P0844,2023-03-23 16:41:35,2,33.74,67.48,25,completed,credit_card,0.0,67.48,0.0
T114010,C00174,P0634,2023-03-23 17:42:59,1,32.63,32.63,0,completed,paypal,9.43,32.63,0.0
T030000,C03381,P0176,2023-03-23 18:00:11,1,154.57,154.57,0,completed,credit_card,0.0,154.57,0.0
T081019,C02832,P0381,2023-03-23 18:19:18,1,70.8,70.8,0,completed,bank_transfer,0.0,70.8,0.0
T114298,C00925,P0251,2023-03-23 18:51:06,1,32.15,32.15,0,completed,apple_pay,7.27,32.15,0.0
T001598,C02754,P0349,2023-03-23 19:07:49,2,10.08,20.16,0,completed,credit_card,5.17,20.16,0.0
T074260,C02825,P0453,2023-03-23 19:13:05,1,57.64,57.64,0,completed,apple_pay,0.0,57.64,0.0
T027766,C05646,P0626,2023-03-23 19:16:42,1,133.0,133.0,0,completed,credit_card,0.0,133.0,0.0
T024597,C07333,P0505,2023-03-23 19:17:59,1,103.35,103.35,20,completed,debit_card,0.0,103.35,0.0
T112766,C08029,P0044,2023-03-23 19:31:00,1,24.5,24.5,20,completed,paypal,8.05,24.5,0.0
T118011,C08629,P0814,2023-03-23 19:36:06,1,20.79,20.79,0,completed,credit_card,9.19,20.79,0.0
T067547,C04779,P0551,2023-03-23 19:41:26,1,30.22,30.22,0,completed,credit_card,9.97,30.22,0.0
T107628,C06235,P0490,2023-03-23 19:57:45,1,125.15,125.15,0,completed,credit_card,0.0,125.15,0.0
T085385,C01071,P0920,2023-03-23 20:48:15,1,16.47,16.47,0,completed,debit_card,5.2,16.47,0.0
T088748,C08741,P0294,2023-03-23 20:49:46,1,29.24,29.24,0,completed,paypal,6.68,29.24,0.0
T089375,C09713,P0708,2023-03-23 21:05:51,2,29.54,59.08,0,completed,apple_pay,0.0,59.08,0.0
T068656,C09916,P0035,2023-03-23 21:59:14,1,45.2,45.2,25,completed,paypal,9.33,45.2,0.0
T070943,C00141,P0801,2023-03-23 22:26:56,1,122.01,122.01,5,completed,debit_card,0.0,122.01,0.0
T103163,C03193,P0503,2023-03-23 22:35:58,1,96.01,96.01,40,completed,credit_card,0.0,96.01,0.0
T064135,C05918,P0514,2023-03-23 23:01:32,1,38.85,38.85,5,completed,paypal,8.77,38.85,0.0
T108590,C04518,P0520,2023-03-23 23:12:54,1,28.38,28.38,0,completed,paypal,7.5,28.38,0.0
T101011,C03346,P0580,2023-03-23 23:48:35,1,6.84,6.84,20,completed,paypal,9.91,6.84,0.0
T022526,C01441,P0357,2023-03-24 00:20:11,2,2.68,5.35,40,completed,paypal,4.26,5.36,-0.010000000000000675
T047830,C01920,P0472,2023-03-24 00:43:33,1,19.03,19.03,0,completed,apple_pay,5.04,19.03,0.0
T012639,C01551,P0538,2023-03-24 01:01:20,4,10.66,42.64,50,completed,google_pay,4.65,42.64,0.0
T061760,C04234,P0892,2023-03-24 01:14:48,1,3.71,3.71,0,completed,apple_pay,4.6,3.71,0.0
T073139,C06612,P0133,2023-03-24 02:04:27,1,56.81,56.81,0,completed,credit_card,0.0,56.81,0.0
T102614,C09456,P0671,2023-03-24 02:05:18,1,25.15,25.15,0,completed,paypal,4.66,25.15,0.0
T063817,C05884,P0025,2023-03-24 02:14:45,1,46.47,46.47,0,completed,apple_pay,5.51,46.47,0.0
T022849,C05824,P0212,2023-03-24 02:35:47,1,172.16,172.16,5,completed,credit_card,0.0,172.16,0.0
T102187,C07710,P0781,2023-03-24 02:48:48,1,40.1,40.1,25,completed,paypal,7.4,40.1,0.0
T066531,C03192,P0244,2023-03-24 03:03:22,1,29.94,29.94,0,completed,paypal,8.68,29.94,0.0
T041827,C00311,P0798,2023-03-24 03:13:47,1,21.5,21.5,0,completed,credit_card,7.17,21.5,0.0
T081073,C04579,P0298,2023-03-24 03:57:12,1,59.1,59.1,40,completed,debit_card,0.0,59.1,0.0
T050957,C04340,P0088,2023-03-24 05:27:58,1,8.28,8.28,20,completed,credit_card,5.97,8.28,0.0
T052595,C08694,P0173,2023-03-24 05:38:49,3,10.52,31.56,0,completed,credit_card,6.36,31.56,0.0
T091601,C08479,P0027,2023-03-24 05:44:21,1,67.45,67.45,25,completed,credit_card,0.0,67.45,0.0
T004057,C01755,P0581,2023-03-24 05:57:49,1,72.03,72.03,0,completed,debit_card,0.0,72.03,0.0
T001919,C00298,P0694,2023-03-24 06:09:35,1,34.98,34.98,0,completed,credit_card,8.96,34.98,0.0
T052735,C01002,P0196,2023-03-24 06:22:38,1,41.38,41.38,0,completed,paypal,8.96,41.38,0.0
T014782,C09559,P0228,2023-03-24 06:28:41,1,81.0,81.0,5,completed,google_pay,0.0,81.0,0.0
T021832,C07447,P0589,2023-03-24 06:37:47,1,31.86,31.86,0,completed,credit_card,5.28,31.86,0.0
T017347,C09397,P0116,2023-03-24 06:57:20,1,84.45,84.45,0,completed,paypal,0.0,84.45,0.0
T060239,C08258,P0435,2023-03-24 07:34:36,1,71.68,71.68,0,completed,credit_card,0.0,71.68,0.0
T115836,C08540,P0541,2023-03-24 07:43:37,1,11.1,11.1,30,completed,debit_card,9.21,11.1,0.0
T041466,C04225,P0512,2023-03-24 08:42:54,1,15.76,15.76,0,completed,debit_card,7.7,15.76,0.0
T088713,C07900,P0340,2023-03-24 08:45:07,1,23.88,23.88,20,completed,credit_card,5.84,23.88,0.0
T077904,C06683,P0162,2023-03-24 08:46:06,1,14.51,14.51,0,completed,apple_pay,9.05,14.51,0.0
T077814,C02603,P0037,2023-03-24 09:30:30,1,7.3,7.3,50,completed,credit_card,6.13,7.3,0.0
T084423,C08333,P0909,2023-03-24 09:40:04,1,94.59,94.59,0,completed,credit_card,0.0,94.59,0.0
T035318,C08554,P0212,2023-03-24 09:49:45,2,172.16,344.32,5,completed,debit_card,0.0,344.32,0.0
T011548,C05851,P0080,2023-03-24 10:05:54,1,198.68,198.68,0,completed,google_pay,0.0,198.68,0.0
T002616,C03604,P0438,2023-03-24 10:09:37,1,99.34,99.34,0,completed,credit_card,0.0,99.34,0.0
T023684,C07987,P0370,2023-03-24 10:25:01,1,58.76,58.76,0,completed,credit_card,0.0,58.76,0.0
T062471,C06648,P0958,2023-03-24 10:38:14,1,65.96,65.96,0,completed,google_pay,0.0,65.96,0.0
T043726,C08042,P0809,2023-03-24 10:45:03,1,198.87,198.87,0,completed,paypal,0.0,198.87,0.0
T077346,C01076,P0125,2023-03-24 10:45:22,1,33.36,33.36,0,completed,apple_pay,9.3,33.36,0.0
T077686,C00288,P0818,2023-03-24 10:47:24,2,13.15,26.3,0,completed,credit_card,5.66,26.3,0.0
T025647,C02537,P0464,2023-03-24 10:49:06,1,17.94,17.94,20,completed,credit_card,5.67,17.94,0.0
T071688,C05490,P0758,2023-03-24 11:30:25,1,279.58,279.58,0,completed,paypal,0.0,279.58,0.0
T003574,C08317,P0029,2023-03-24 12:05:49,1,116.15,116.15,40,completed,debit_card,0.0,116.15,0.0
T039171,C07993,P0070,2023-03-24 12:30:51,1,59.48,59.48,0,completed,debit_card,0.0,59.48,0.0
T053294,C00685,P0308,2023-03-24 12:36:08,1,35.87,35.87,0,completed,credit_card,8.09,35.87,0.0
T063530,C09815,P0853,2023-03-24 12:57:04,1,55.96,55.96,0,completed,bank_transfer,0.0,55.96,0.0
T086641,C03927,P0343,2023-03-24 13:33:08,1,7.6,7.6,0,completed,google_pay,6.46,7.6,0.0
T047150,C01817,P0559,2023-03-24 14:07:49,1,27.54,27.54,0,completed,credit_card,6.49,27.54,0.0
T028263,C09386,P0683,2023-03-24 14:46:03,1,67.14,67.14,0,completed,paypal,0.0,67.14,0.0
T053907,C01533,P0700,2023-03-24 14:49:41,1,56.02,56.02,0,completed,credit_card,0.0,56.02,0.0
T002090,C04998,P0875,2023-03-24 15:12:53,1,11.6,11.6,0,completed,credit_card,4.66,11.6,0.0
T070707,C02231,P0742,2023-03-24 15:20:52,1,41.18,41.18,0,completed,paypal,6.47,41.18,0.0
T114751,C02286,P0525,2023-03-24 15:23:20,1,122.97,122.97,0,completed,debit_card,0.0,122.97,0.0
T038486,C01091,P0951,2023-03-24 15:28:50,1,19.73,19.73,25,completed,paypal,4.34,19.73,0.0
T060453,C03585,P0712,2023-03-24 15:37:23,1,8.74,8.74,0,completed,credit_card,7.32,8.74,0.0
T099710,C09338,P0021,2023-03-24 15:38:11,1,40.48,40.48,0,completed,paypal,5.71,40.48,0.0
T015630,C01661,P0346,2023-03-24 15:43:48,3,9.4,28.21,40,completed,bank_transfer,7.37,28.200000000000003,0.00999999999999801
T050228,C08155,P0431,2023-03-24 15:49:53,1,17.54,17.54,0,completed,paypal,5.98,17.54,0.0
T059798,C01005,P0009,2023-03-24 15:55:06,1,20.37,20.37,0,completed,credit_card,4.16,20.37,0.0
T045527,C06914,P0717,2023-03-24 16:02:36,1,23.15,23.15,10,completed,paypal,6.58,23.15,0.0
T005217,C05583,P0893,2023-03-24 16:20:09,1,58.2,58.2,0,completed,debit_card,0.0,58.2,0.0
T107311,C03420,P0926,2023-03-24 16:25:34,1,13.01,13.01,0,completed,debit_card,8.35,13.01,0.0
T034674,C08592,P0135,2023-03-24 17:07:51,2,147.99,295.98,20,completed,apple_pay,0.0,295.98,0.0
T038309,C00497,P0686,2023-03-24 17:18:55,1,19.5,19.5,0,completed,credit_card,6.9,19.5,0.0
T000922,C06129,P0537,2023-03-24 17:31:49,1,14.3,14.3,30,completed,google_pay,6.73,14.3,0.0
