customer_id,churn_probability,risk_level,monetary,frequency,recency_days,has_purchase,customer_value,priority
C04596,0.32241519592203227,Low Risk,412.26,8.0,223.0,True,Lower Value,Low Priority
C03464,0.32152446970876725,Low Risk,441.99,9.0,205.0,True,High Value,Low Priority
C03838,0.3214252887574729,Low Risk,662.62,8.0,44.0,True,High Value,Low Priority
C06878,0.32075230405202704,Low Risk,456.8,10.0,14.0,True,High Value,Low Priority
C04320,0.32057496581591366,Low Risk,1314.25,7.0,112.0,True,High Value,Low Priority
C08891,0.32057422749693343,Low Risk,611.21,10.0,119.0,True,High Value,Low Priority
C05382,0.32022518746039863,Low Risk,411.43,7.0,225.0,True,Lower Value,Low Priority
C05981,0.31992148474602006,Low Risk,407.72,9.0,48.0,True,Lower Value,Low Priority
C09395,0.31975291027720243,Low Risk,892.62,13.0,18.0,True,High Value,Low Priority
C05230,0.31847786037768894,Low Risk,466.24,10.0,23.0,True,High Value,Low Priority
C02380,0.31802860825300583,Low Risk,635.27,8.0,17.0,True,High Value,Low Priority
C05829,0.31772690393002984,Low Risk,417.22,9.0,34.0,True,Lower Value,Low Priority
C03795,0.317645597664175,Low Risk,1111.21,12.0,11.0,True,High Value,Low Priority
C06978,0.31677024178066926,Low Risk,644.93,10.0,29.0,True,High Value,Low Priority
C00596,0.31658784139415075,Low Risk,633.59,6.0,297.0,True,High Value,Low Priority
C00079,0.31655335278196767,Low Risk,728.27,5.0,33.0,True,High Value,Low Priority
C06570,0.31654705802221417,Low Risk,726.04,10.0,181.0,True,High Value,Low Priority
C04565,0.3164119402491851,Low Risk,603.16,8.0,50.0,True,High Value,Low Priority
C06669,0.31627991214322804,Low Risk,1341.39,9.0,49.0,True,High Value,Low Priority
C05463,0.3159113309409043,Low Risk,499.35,11.0,201.0,True,High Value,Low Priority
C05997,0.3158533420100425,Low Risk,739.32,11.0,58.0,True,High Value,Low Priority
C00356,0.31569851981593255,Low Risk,704.27,10.0,90.0,True,High Value,Low Priority
C06693,0.3142349446278599,Low Risk,400.59,5.0,175.0,True,Lower Value,Low Priority
C09598,0.3140998433404921,Low Risk,283.42,7.0,104.0,True,Lower Value,Low Priority
C09954,0.3134861643228208,Low Risk,560.12,14.0,16.0,True,High Value,Low Priority
C00603,0.31312573123883586,Low Risk,1090.82,12.0,64.0,True,High Value,Low Priority
C02291,0.3125928908465407,Low Risk,654.51,11.0,42.0,True,High Value,Low Priority
C06058,0.3116945332277007,Low Risk,1405.83,12.0,116.0,True,High Value,Low Priority
C03144,0.3115875184850924,Low Risk,932.74,12.0,168.0,True,High Value,Low Priority
C04441,0.310894906244175,Low Risk,1019.03,14.0,17.0,True,High Value,Low Priority
C00138,0.31042368770051665,Low Risk,766.3299999999999,11.0,19.0,True,High Value,Low Priority
C00241,0.31005577059996997,Low Risk,280.97,6.0,15.0,True,Lower Value,Low Priority
C09357,0.3098537545758523,Low Risk,344.42,7.0,151.0,True,Lower Value,Low Priority
C00799,0.3096688187320716,Low Risk,1365.81,11.0,150.0,True,High Value,Low Priority
C04805,0.30914004002508877,Low Risk,872.55,11.0,5.0,True,High Value,Low Priority
C03776,0.30865862821669426,Low Risk,803.75,13.0,11.0,True,High Value,Low Priority
C00861,0.30862789310685385,Low Risk,1511.47,11.0,12.0,True,High Value,Low Priority
C08548,0.3075232774514847,Low Risk,780.0999999999999,11.0,116.0,True,High Value,Low Priority
C06295,0.30653551016252434,Low Risk,661.82,8.0,82.0,True,High Value,Low Priority
C07681,0.3065112295597092,Low Risk,1232.49,8.0,2.0,True,High Value,Low Priority
C08817,0.306410842885596,Low Risk,780.06,13.0,54.0,True,High Value,Low Priority
C00171,0.3061281846308542,Low Risk,883.6800000000001,12.0,57.0,True,High Value,Low Priority
C06683,0.30543254870289016,Low Risk,658.13,14.0,3.0,True,High Value,Low Priority
C09630,0.30467904619948927,Low Risk,509.88,8.0,8.0,True,High Value,Low Priority
C06301,0.3040830836373375,Low Risk,999.25,14.0,19.0,True,High Value,Low Priority
C04279,0.3037610810454529,Low Risk,1186.9,11.0,17.0,True,High Value,Low Priority
C04121,0.3024106155095556,Low Risk,500.45,11.0,209.0,True,High Value,Low Priority
C05939,0.30232345243792885,Low Risk,222.24,6.0,82.0,True,Lower Value,Low Priority
C00608,0.3021781891542557,Low Risk,641.5,10.0,28.0,True,High Value,Low Priority
C04852,0.301232610308984,Low Risk,400.75,9.0,6.0,True,Lower Value,Low Priority
C06565,0.30111215562582794,Low Risk,688.2,9.0,82.0,True,High Value,Low Priority
C00041,0.3010951912982975,Low Risk,253.53,7.0,18.0,True,Lower Value,Low Priority
C02768,0.30096947131200824,Low Risk,957.01,13.0,9.0,True,High Value,Low Priority
C07655,0.30012778012169444,Low Risk,264.8,6.0,41.0,True,Lower Value,Low Priority
C03504,0.29969040531370805,Low Risk,979.89,8.0,123.0,True,High Value,Low Priority
C06315,0.29957205183912494,Low Risk,723.66,11.0,3.0,True,High Value,Low Priority
C02360,0.29872010454155656,Low Risk,425.81,8.0,15.0,True,High Value,Low Priority
C06202,0.29837096831244475,Low Risk,607.68,14.0,77.0,True,High Value,Low Priority
C07650,0.2980346115467062,Low Risk,816.74,11.0,15.0,True,High Value,Low Priority
C06591,0.2976459613264034,Low Risk,575.48,10.0,32.0,True,High Value,Low Priority
C01021,0.29752127072071194,Low Risk,1042.5,7.0,24.0,True,High Value,Low Priority
C01330,0.2967177910544282,Low Risk,1833.57,10.0,2.0,True,High Value,Low Priority
C03711,0.2965089629100438,Low Risk,745.6700000000001,9.0,128.0,True,High Value,Low Priority
C05737,0.29614737751576936,Low Risk,1118.14,11.0,79.0,True,High Value,Low Priority
C04054,0.294765493730344,Low Risk,944.59,10.0,41.0,True,High Value,Low Priority
C09871,0.2938824568808109,Low Risk,379.47,9.0,75.0,True,Lower Value,Low Priority
C02000,0.29341454392966937,Low Risk,1480.54,8.0,8.0,True,High Value,Low Priority
C04522,0.2933675512777293,Low Risk,1007.55,10.0,72.0,True,High Value,Low Priority
C08290,0.2920938603715789,Low Risk,325.54,10.0,111.0,True,Lower Value,Low Priority
C00431,0.29150725648613884,Low Risk,930.74,14.0,47.0,True,High Value,Low Priority
C05379,0.2910771838099489,Low Risk,1334.88,13.0,2.0,True,High Value,Low Priority
C05483,0.29070574090065515,Low Risk,595.55,10.0,7.0,True,High Value,Low Priority
C08635,0.2903608766990578,Low Risk,1219.29,10.0,119.0,True,High Value,Low Priority
C04486,0.289786716689987,Low Risk,454.81,8.0,32.0,True,High Value,Low Priority
C06680,0.2889255848214436,Low Risk,505.87,9.0,64.0,True,High Value,Low Priority
C08768,0.2882260055257167,Low Risk,445.06,5.0,72.0,True,High Value,Low Priority
C04582,0.28781050861918106,Low Risk,1841.89,10.0,29.0,True,High Value,Low Priority
C06036,0.2866473736424224,Low Risk,1660.72,15.0,25.0,True,High Value,Low Priority
C00720,0.2853616744233603,Low Risk,1156.44,14.0,21.0,True,High Value,Low Priority
C00410,0.28530179131812755,Low Risk,1057.02,10.0,47.0,True,High Value,Low Priority
C09653,0.28446063541218647,Low Risk,1728.59,8.0,14.0,True,High Value,Low Priority
C03348,0.28423337943671473,Low Risk,528.54,8.0,234.0,True,High Value,Low Priority
C08407,0.284084913792458,Low Risk,841.26,9.0,88.0,True,High Value,Low Priority
C08254,0.28408025968432754,Low Risk,1147.84,13.0,79.0,True,High Value,Low Priority
C03330,0.28369838588186097,Low Risk,879.3,10.0,71.0,True,High Value,Low Priority
C08410,0.28311054362471205,Low Risk,1154.19,10.0,72.0,True,High Value,Low Priority
C00831,0.2829517319711304,Low Risk,1644.72,10.0,65.0,True,High Value,Low Priority
C08846,0.2829159179950637,Low Risk,926.53,11.0,16.0,True,High Value,Low Priority
C06548,0.2828257829123115,Low Risk,1193.77,11.0,80.0,True,High Value,Low Priority
C04412,0.2822398573517191,Low Risk,736.59,11.0,47.0,True,High Value,Low Priority
C03053,0.2821598286744441,Low Risk,823.22,11.0,195.0,True,High Value,Low Priority
C09453,0.28167694326339787,Low Risk,1197.98,11.0,69.0,True,High Value,Low Priority
C04794,0.2811354101375141,Low Risk,1240.11,15.0,52.0,True,High Value,Low Priority
C08888,0.28101097093921,Low Risk,1121.43,15.0,64.0,True,High Value,Low Priority
C04787,0.28089168460803376,Low Risk,1303.78,9.0,2.0,True,High Value,Low Priority
C00402,0.27984801953523347,Low Risk,710.34,12.0,155.0,True,High Value,Low Priority
C07606,0.2795544338270158,Low Risk,1077.01,10.0,38.0,True,High Value,Low Priority
C08437,0.2793743627884653,Low Risk,579.79,10.0,16.0,True,High Value,Low Priority
C02304,0.27907176923584986,Low Risk,950.38,13.0,82.0,True,High Value,Low Priority
C06011,0.2787419931896575,Low Risk,243.52,7.0,114.0,True,Lower Value,Low Priority
C09546,0.2784604561948699,Low Risk,587.8199999999999,13.0,35.0,True,High Value,Low Priority
C02172,0.2775581993685423,Low Risk,1061.66,11.0,21.0,True,High Value,Low Priority
C08122,0.27749310365799096,Low Risk,1176.09,13.0,3.0,True,High Value,Low Priority
C00185,0.2774514283169155,Low Risk,482.11,10.0,51.0,True,High Value,Low Priority
C02774,0.27729216514636507,Low Risk,1180.71,12.0,52.0,True,High Value,Low Priority
C06151,0.2772845704533496,Low Risk,875.11,10.0,29.0,True,High Value,Low Priority
C09580,0.2771749496611105,Low Risk,650.56,10.0,84.0,True,High Value,Low Priority
C09087,0.2767898034925499,Low Risk,389.4,9.0,162.0,True,Lower Value,Low Priority
C02640,0.2766734395200221,Low Risk,648.64,11.0,64.0,True,High Value,Low Priority
C06095,0.2764426335536196,Low Risk,518.19,13.0,5.0,True,High Value,Low Priority
C06707,0.2763542575553413,Low Risk,892.98,13.0,2.0,True,High Value,Low Priority
C08007,0.2760549641256721,Low Risk,798.14,12.0,57.0,True,High Value,Low Priority
C07838,0.27594230368103556,Low Risk,1046.51,9.0,42.0,True,High Value,Low Priority
C01202,0.27563729819619565,Low Risk,632.67,11.0,20.0,True,High Value,Low Priority
C08342,0.2754199195468799,Low Risk,898.99,9.0,123.0,True,High Value,Low Priority
C04219,0.2752359785467123,Low Risk,371.98,9.0,20.0,True,Lower Value,Low Priority
C06947,0.2744207876583317,Low Risk,492.56,11.0,98.0,True,High Value,Low Priority
C06881,0.27318204598607226,Low Risk,500.52,12.0,15.0,True,High Value,Low Priority
C07907,0.27275647097480843,Low Risk,659.66,10.0,19.0,True,High Value,Low Priority
C04499,0.27259523885190534,Low Risk,881.22,13.0,11.0,True,High Value,Low Priority
C04978,0.2694343390665152,Low Risk,467.47,9.0,14.0,True,High Value,Low Priority
C03882,0.2686430344089594,Low Risk,841.63,7.0,20.0,True,High Value,Low Priority
C00880,0.26833902940661764,Low Risk,1249.07,14.0,55.0,True,High Value,Low Priority
C03824,0.2678396268557378,Low Risk,1504.16,12.0,74.0,True,High Value,Low Priority
C05172,0.26569501557050024,Low Risk,664.42,10.0,28.0,True,High Value,Low Priority
C00458,0.26562191236545857,Low Risk,899.4200000000001,11.0,97.0,True,High Value,Low Priority
C07718,0.2651951523097351,Low Risk,885.4399999999999,13.0,32.0,True,High Value,Low Priority
C08358,0.26512686628457965,Low Risk,601.3199999999999,10.0,101.0,True,High Value,Low Priority
C06216,0.2650017866594567,Low Risk,371.66,11.0,69.0,True,Lower Value,Low Priority
C06483,0.2649057221100401,Low Risk,1382.54,13.0,33.0,True,High Value,Low Priority
C06169,0.2648629303624499,Low Risk,1614.0300000000002,11.0,143.0,True,High Value,Low Priority
C05897,0.2639202777806791,Low Risk,770.7,7.0,58.0,True,High Value,Low Priority
C08833,0.26343128763018187,Low Risk,409.92,4.0,290.0,True,Lower Value,Low Priority
C07359,0.2629861729211501,Low Risk,1074.89,11.0,11.0,True,High Value,Low Priority
C01025,0.2623154592453776,Low Risk,687.88,14.0,14.0,True,High Value,Low Priority
C01008,0.2621029663648464,Low Risk,1044.18,11.0,85.0,True,High Value,Low Priority
C04695,0.26193485335867495,Low Risk,571.66,14.0,60.0,True,High Value,Low Priority
C09660,0.26169767480930284,Low Risk,536.22,8.0,117.0,True,High Value,Low Priority
C02991,0.26067996660063947,Low Risk,333.94,13.0,87.0,True,Lower Value,Low Priority
C00711,0.25991624825256776,Low Risk,2060.43,8.0,20.0,True,High Value,Low Priority
C09746,0.25976908713132246,Low Risk,846.48,9.0,35.0,True,High Value,Low Priority
C07485,0.25904064215684797,Low Risk,447.96,9.0,197.0,True,High Value,Low Priority
C09647,0.2586232273173962,Low Risk,2366.43,9.0,14.0,True,High Value,Low Priority
C03953,0.25838627848470375,Low Risk,711.85,7.0,66.0,True,High Value,Low Priority
C03730,0.2582047469142674,Low Risk,308.69,8.0,6.0,True,Lower Value,Low Priority
C05006,0.2577206847813929,Low Risk,695.37,13.0,8.0,True,High Value,Low Priority
C03638,0.25754137501362107,Low Risk,451.05,9.0,147.0,True,High Value,Low Priority
C02472,0.25753056135398905,Low Risk,966.46,14.0,19.0,True,High Value,Low Priority
C05669,0.256756597066318,Low Risk,940.84,14.0,22.0,True,High Value,Low Priority
C01493,0.25505571666033455,Low Risk,918.11,7.0,82.0,True,High Value,Low Priority
C04623,0.25403611200668685,Low Risk,477.43,10.0,20.0,True,High Value,Low Priority
C02053,0.2538037398195171,Low Risk,518.2,10.0,112.0,True,High Value,Low Priority
C03280,0.25229925267164427,Low Risk,1340.0,11.0,80.0,True,High Value,Low Priority
C08484,0.251448531354866,Low Risk,679.22,11.0,267.0,True,High Value,Low Priority
C04035,0.25076685581736685,Low Risk,551.92,10.0,132.0,True,High Value,Low Priority
C03372,0.24973055554041723,Low Risk,1298.45,14.0,17.0,True,High Value,Low Priority
C01564,0.2495702790029382,Low Risk,928.81,10.0,54.0,True,High Value,Low Priority
C02388,0.24948536062958798,Low Risk,851.2099999999999,11.0,39.0,True,High Value,Low Priority
C01944,0.24744458042973916,Low Risk,1054.92,16.0,75.0,True,High Value,Low Priority
C04761,0.24607664703439383,Low Risk,632.89,8.0,7.0,True,High Value,Low Priority
C02266,0.24476660932890448,Low Risk,653.78,13.0,1.0,True,High Value,Low Priority
C00117,0.24463378385105425,Low Risk,696.41,15.0,52.0,True,High Value,Low Priority
C02192,0.2445490882940417,Low Risk,752.31,11.0,53.0,True,High Value,Low Priority
C04201,0.24359179617239687,Low Risk,810.38,11.0,89.0,True,High Value,Low Priority
C04581,0.24224855596374326,Low Risk,2111.44,12.0,116.0,True,High Value,Low Priority
C06334,0.24130943285136164,Low Risk,858.79,10.0,76.0,True,High Value,Low Priority
C06422,0.23986850302923649,Low Risk,1152.75,16.0,34.0,True,High Value,Low Priority
C06715,0.23961480663332077,Low Risk,1049.44,12.0,15.0,True,High Value,Low Priority
C01265,0.2387771041712304,Low Risk,1236.56,14.0,27.0,True,High Value,Low Priority
C03366,0.2386461397166434,Low Risk,668.32,13.0,52.0,True,High Value,Low Priority
C01171,0.23821193191956092,Low Risk,396.43,10.0,11.0,True,Lower Value,Low Priority
C03275,0.23777933412666152,Low Risk,873.07,14.0,1.0,True,High Value,Low Priority
C06185,0.23748617951902065,Low Risk,440.02,12.0,17.0,True,High Value,Low Priority
C01744,0.23741745344437049,Low Risk,1718.57,15.0,72.0,True,High Value,Low Priority
C04156,0.23714247002040736,Low Risk,1076.51,11.0,26.0,True,High Value,Low Priority
C00845,0.2371284162771361,Low Risk,355.05,10.0,17.0,True,Lower Value,Low Priority
C01790,0.23710737753817182,Low Risk,1828.2200000000005,12.0,51.0,True,High Value,Low Priority
C05343,0.23590022389116097,Low Risk,358.69,9.0,112.0,True,Lower Value,Low Priority
C00637,0.2354125274603681,Low Risk,1009.03,14.0,11.0,True,High Value,Low Priority
C07142,0.23529887781449108,Low Risk,1609.52,13.0,174.0,True,High Value,Low Priority
C06915,0.2348720860663427,Low Risk,879.25,14.0,124.0,True,High Value,Low Priority
C09108,0.2343847590873515,Low Risk,1228.09,10.0,65.0,True,High Value,Low Priority
C01218,0.23329706403342967,Low Risk,490.76,7.0,40.0,True,High Value,Low Priority
C01896,0.23317268873303934,Low Risk,583.51,9.0,25.0,True,High Value,Low Priority
C04061,0.2327548819330198,Low Risk,1676.52,16.0,11.0,True,High Value,Low Priority
C08818,0.23247433194606415,Low Risk,481.02,14.0,24.0,True,High Value,Low Priority
C09479,0.2323888794922923,Low Risk,1206.49,11.0,48.0,True,High Value,Low Priority
C06719,0.232311341366672,Low Risk,1539.38,15.0,22.0,True,High Value,Low Priority
C07916,0.23167496958548114,Low Risk,858.75,15.0,45.0,True,High Value,Low Priority
C09886,0.23139339450213453,Low Risk,1556.05,11.0,24.0,True,High Value,Low Priority
C07761,0.23119870474706541,Low Risk,605.74,13.0,78.0,True,High Value,Low Priority
C03138,0.2306738840854579,Low Risk,1224.36,14.0,15.0,True,High Value,Low Priority
C01390,0.23010560360757748,Low Risk,899.3,15.0,43.0,True,High Value,Low Priority
C02486,0.22776286598822346,Low Risk,1931.51,13.0,203.0,True,High Value,Low Priority
C02996,0.22739464678233065,Low Risk,643.4399999999999,12.0,32.0,True,High Value,Low Priority
C03325,0.22682898810559748,Low Risk,721.1800000000001,10.0,30.0,True,High Value,Low Priority
C04920,0.22664950808509216,Low Risk,1315.91,14.0,8.0,True,High Value,Low Priority
C08058,0.22562578523669663,Low Risk,1540.65,12.0,14.0,True,High Value,Low Priority
C07709,0.22492887636377928,Low Risk,984.94,17.0,38.0,True,High Value,Low Priority
C05744,0.2241308041564341,Low Risk,378.52,10.0,45.0,True,Lower Value,Low Priority
C09068,0.22399910156147598,Low Risk,1357.52,12.0,25.0,True,High Value,Low Priority
C06617,0.22371904266597903,Low Risk,1261.57,10.0,13.0,True,High Value,Low Priority
C05926,0.2232728912911363,Low Risk,631.08,8.0,321.0,True,High Value,Low Priority
C01972,0.2223589485149635,Low Risk,1082.24,14.0,16.0,True,High Value,Low Priority
C09022,0.22224663907063738,Low Risk,1603.25,18.0,33.0,True,High Value,Low Priority
C03596,0.220283941570299,Low Risk,732.75,13.0,1.0,True,High Value,Low Priority
C05460,0.22027417546253172,Low Risk,620.22,10.0,113.0,True,High Value,Low Priority
C07471,0.21978230720868172,Low Risk,963.55,14.0,53.0,True,High Value,Low Priority
C09366,0.2191142617823076,Low Risk,2282.23,17.0,20.0,True,High Value,Low Priority
C05964,0.2180409551533038,Low Risk,901.97,14.0,138.0,True,High Value,Low Priority
C03401,0.21744370815477398,Low Risk,860.9300000000001,9.0,18.0,True,High Value,Low Priority
C04043,0.2173661235969207,Low Risk,1139.35,7.0,14.0,True,High Value,Low Priority
C00676,0.2155904368252145,Low Risk,823.03,16.0,112.0,True,High Value,Low Priority
C09186,0.21455055563145597,Low Risk,761.26,13.0,44.0,True,High Value,Low Priority
C02976,0.21445941551070408,Low Risk,2094.08,14.0,29.0,True,High Value,Low Priority
C07637,0.21427535369043732,Low Risk,1329.57,14.0,3.0,True,High Value,Low Priority
C08623,0.21426475310067375,Low Risk,800.18,13.0,11.0,True,High Value,Low Priority
C06395,0.21325428082094014,Low Risk,1765.26,15.0,14.0,True,High Value,Low Priority
C09060,0.21268491393940359,Low Risk,860.05,16.0,80.0,True,High Value,Low Priority
C04041,0.21171563878688196,Low Risk,1315.91,16.0,28.0,True,High Value,Low Priority
C08790,0.21124655643449702,Low Risk,2080.88,13.0,84.0,True,High Value,Low Priority
C05494,0.2100275707384712,Low Risk,958.65,15.0,5.0,True,High Value,Low Priority
C07942,0.20978304739419804,Low Risk,1184.52,16.0,1.0,True,High Value,Low Priority
C09484,0.2096621795682522,Low Risk,652.86,10.0,134.0,True,High Value,Low Priority
C05966,0.20879501682042234,Low Risk,964.81,12.0,23.0,True,High Value,Low Priority
C02623,0.20670336358351854,Low Risk,1047.37,9.0,259.0,True,High Value,Low Priority
C05770,0.20623845302103294,Low Risk,777.11,14.0,2.0,True,High Value,Low Priority
C01958,0.20573180892651777,Low Risk,910.38,14.0,7.0,True,High Value,Low Priority
C00264,0.20564497407720522,Low Risk,1218.61,11.0,59.0,True,High Value,Low Priority
C02431,0.20535449797899796,Low Risk,965.01,12.0,30.0,True,High Value,Low Priority
C07323,0.20468339965652677,Low Risk,1588.09,15.0,1.0,True,High Value,Low Priority
C03782,0.20420370881687191,Low Risk,507.21,13.0,4.0,True,High Value,Low Priority
C08344,0.20387461338118437,Low Risk,673.17,11.0,50.0,True,High Value,Low Priority
C03172,0.20348066436408246,Low Risk,1933.34,14.0,9.0,True,High Value,Low Priority
C06441,0.20332902259771027,Low Risk,953.72,13.0,37.0,True,High Value,Low Priority
C04179,0.2016945397705998,Low Risk,811.8,11.0,42.0,True,High Value,Low Priority
C04683,0.20159644691797687,Low Risk,2414.12,14.0,77.0,True,High Value,Low Priority
C09024,0.201402592857876,Low Risk,868.46,15.0,5.0,True,High Value,Low Priority
C05768,0.20133407563620406,Low Risk,2619.71,13.0,20.0,True,High Value,Low Priority
C05342,0.20019223758189023,Low Risk,936.23,13.0,125.0,True,High Value,Low Priority
C02105,0.19932481758024892,Low Risk,1763.37,17.0,45.0,True,High Value,Low Priority
C00867,0.19917871351155203,Low Risk,1339.95,17.0,53.0,True,High Value,Low Priority
C03012,0.19916815901721283,Low Risk,1355.84,16.0,28.0,True,High Value,Low Priority
C02687,0.19818312074004577,Low Risk,689.07,10.0,12.0,True,High Value,Low Priority
C08287,0.1978437305111242,Low Risk,669.88,13.0,146.0,True,High Value,Low Priority
C04329,0.19765907524856696,Low Risk,1302.05,13.0,24.0,True,High Value,Low Priority
C08277,0.19746610007803841,Low Risk,495.92,11.0,129.0,True,High Value,Low Priority
C09644,0.19559106623011535,Low Risk,794.7,14.0,22.0,True,High Value,Low Priority
C06438,0.19527431932156689,Low Risk,1060.81,14.0,7.0,True,High Value,Low Priority
C05918,0.19497748849875932,Low Risk,1097.03,16.0,5.0,True,High Value,Low Priority
C04637,0.19495324995506352,Low Risk,601.64,15.0,94.0,True,High Value,Low Priority
C04299,0.19446026632112207,Low Risk,236.54,7.0,29.0,True,Lower Value,Low Priority
C05292,0.19403672841473932,Low Risk,439.68,14.0,21.0,True,High Value,Low Priority
C03550,0.19354340336249204,Low Risk,2164.94,15.0,57.0,True,High Value,Low Priority
C03091,0.1911411147898157,Low Risk,1478.1,18.0,5.0,True,High Value,Low Priority
C09611,0.19092098120239578,Low Risk,1043.71,16.0,35.0,True,High Value,Low Priority
C07672,0.1905597514182434,Low Risk,725.52,14.0,5.0,True,High Value,Low Priority
C09803,0.19050791298211392,Low Risk,1064.76,17.0,20.0,True,High Value,Low Priority
C04050,0.1900838731120668,Low Risk,1020.07,22.0,47.0,True,High Value,Low Priority
C03675,0.1899218015308516,Low Risk,854.52,11.0,8.0,True,High Value,Low Priority
C09760,0.18964780800898726,Low Risk,872.06,16.0,123.0,True,High Value,Low Priority
C08921,0.18849050032705855,Low Risk,539.4300000000001,14.0,4.0,True,High Value,Low Priority
C03427,0.18846450505357426,Low Risk,655.78,13.0,12.0,True,High Value,Low Priority
C07840,0.18682748001920146,Low Risk,1220.54,20.0,15.0,True,High Value,Low Priority
C09441,0.18626300975746013,Low Risk,1062.24,15.0,4.0,True,High Value,Low Priority
C07239,0.18622380921681758,Low Risk,820.29,10.0,182.0,True,High Value,Low Priority
C00018,0.18598925069210087,Low Risk,1342.73,14.0,49.0,True,High Value,Low Priority
C05255,0.18556111686652746,Low Risk,765.11,15.0,106.0,True,High Value,Low Priority
C06025,0.18189047942956468,Low Risk,1479.3,15.0,43.0,True,High Value,Low Priority
C04498,0.1814360222065809,Low Risk,1000.89,14.0,37.0,True,High Value,Low Priority
C05671,0.17968892562050326,Low Risk,1401.41,11.0,148.0,True,High Value,Low Priority
C06461,0.17960271685033,Low Risk,1809.89,16.0,11.0,True,High Value,Low Priority
C06351,0.1791354135068807,Low Risk,892.5899999999999,15.0,2.0,True,High Value,Low Priority
C02224,0.1778188481605397,Low Risk,1199.48,20.0,85.0,True,High Value,Low Priority
C00590,0.1774202025196871,Low Risk,1436.5,11.0,36.0,True,High Value,Low Priority
C08438,0.17720725350132233,Low Risk,849.04,13.0,146.0,True,High Value,Low Priority
C00553,0.1764776283830942,Low Risk,1054.39,16.0,68.0,True,High Value,Low Priority
C06625,0.17609669306791187,Low Risk,1457.24,18.0,31.0,True,High Value,Low Priority
C08825,0.17578674106377715,Low Risk,1066.78,14.0,75.0,True,High Value,Low Priority
C05725,0.17410960947958828,Low Risk,1216.27,16.0,42.0,True,High Value,Low Priority
C01954,0.1739895320346795,Low Risk,1060.98,16.0,9.0,True,High Value,Low Priority
C08611,0.17197158453874473,Low Risk,394.96,7.0,147.0,True,Lower Value,Low Priority
C04980,0.17045245514172083,Low Risk,1589.42,17.0,6.0,True,High Value,Low Priority
C01087,0.17022532097335547,Low Risk,1759.18,18.0,64.0,True,High Value,Low Priority
C09952,0.16983814970838212,Low Risk,696.66,12.0,103.0,True,High Value,Low Priority
C00376,0.16913087933124024,Low Risk,680.12,15.0,45.0,True,High Value,Low Priority
C09300,0.16886124342022915,Low Risk,745.71,14.0,23.0,True,High Value,Low Priority
C02214,0.16854831474467827,Low Risk,1280.14,17.0,89.0,True,High Value,Low Priority
C09838,0.1684280958256124,Low Risk,1611.83,18.0,118.0,True,High Value,Low Priority
C06959,0.16811332593078074,Low Risk,1012.2,13.0,5.0,True,High Value,Low Priority
C02493,0.1675870067255978,Low Risk,1644.0700000000002,14.0,25.0,True,High Value,Low Priority
C01909,0.1662219994523852,Low Risk,510.24,11.0,30.0,True,High Value,Low Priority
C04589,0.16616239736081978,Low Risk,1057.82,16.0,108.0,True,High Value,Low Priority
C05112,0.16610825271341592,Low Risk,1089.18,18.0,12.0,True,High Value,Low Priority
C03540,0.16568655888755945,Low Risk,773.3199999999999,16.0,71.0,True,High Value,Low Priority
C02507,0.16455591907371683,Low Risk,1129.96,19.0,14.0,True,High Value,Low Priority
C09262,0.16426760541862942,Low Risk,2040.28,13.0,3.0,True,High Value,Low Priority
C00278,0.16422154233253178,Low Risk,1259.8,20.0,30.0,True,High Value,Low Priority
C03117,0.16417364010253346,Low Risk,820.27,11.0,36.0,True,High Value,Low Priority
C06070,0.1633019384579247,Low Risk,1267.94,15.0,124.0,True,High Value,Low Priority
C06237,0.16267890393840376,Low Risk,1107.08,21.0,204.0,True,High Value,Low Priority
C01987,0.16259633713843546,Low Risk,1977.73,18.0,254.0,True,High Value,Low Priority
C05084,0.1622658239514217,Low Risk,1087.14,17.0,54.0,True,High Value,Low Priority
C03075,0.16200722876423648,Low Risk,1905.24,17.0,39.0,True,High Value,Low Priority
C05922,0.1619969807758912,Low Risk,1681.26,16.0,1.0,True,High Value,Low Priority
C02212,0.16156918402840806,Low Risk,978.96,13.0,87.0,True,High Value,Low Priority
C08509,0.1609114432638612,Low Risk,739.06,17.0,193.0,True,High Value,Low Priority
C00011,0.15988096111498473,Low Risk,652.5,12.0,30.0,True,High Value,Low Priority
C02645,0.15928686419542887,Low Risk,1311.5,15.0,100.0,True,High Value,Low Priority
C00912,0.1583514525519991,Low Risk,846.79,16.0,45.0,True,High Value,Low Priority
C06686,0.15792908053690943,Low Risk,679.21,14.0,91.0,True,High Value,Low Priority
C06132,0.1576318673485373,Low Risk,1567.73,13.0,41.0,True,High Value,Low Priority
C03557,0.1570360154718445,Low Risk,962.35,19.0,28.0,True,High Value,Low Priority
C01585,0.1560658087940927,Low Risk,1237.9,14.0,71.0,True,High Value,Low Priority
C01043,0.15526340962714677,Low Risk,394.17,9.0,3.0,True,Lower Value,Low Priority
C05438,0.15394655767850246,Low Risk,1804.12,18.0,27.0,True,High Value,Low Priority
C06550,0.1534925792632007,Low Risk,1007.85,13.0,103.0,True,High Value,Low Priority
C08747,0.15340534900648287,Low Risk,891.53,15.0,11.0,True,High Value,Low Priority
