customer_id,cluster,business_segment,recency_days,frequency,monetary
C02547,0,At Risk,78.0,4.0,481.58
C02548,2,Potential Loyalists,24.0,5.0,265.44
C02549,0,At Risk,201.0,3.0,114.55
C02550,4,Loyal Customers,36.0,8.0,418.04
C02551,3,Dormant / Low Value,76.0,3.0,59.86
C02552,0,At Risk,134.0,5.0,609.1
C02553,3,Dormant / Low Value,697.0,1.0,12.26
C02554,0,At Risk,120.0,4.0,271.19
C02555,4,Loyal Customers,148.0,9.0,603.55
C02556,0,At Risk,209.0,4.0,380.44
C02557,0,At Risk,62.0,3.0,404.25
C02558,2,Potential Loyalists,40.0,4.0,183.08
C02559,0,At Risk,532.0,4.0,304.93
C02560,0,At Risk,85.0,6.0,387.44
C02561,1,Champions,36.0,17.0,844.08
C02562,1,Champions,20.0,9.0,766.0500000000001
C02563,4,Loyal Customers,145.0,9.0,918.55
C02564,4,Loyal Customers,46.0,11.0,499.98
C02565,4,Loyal Customers,68.0,9.0,331.54
C02566,2,Potential Loyalists,7.0,3.0,83.6
C02567,4,Loyal Customers,33.0,9.0,473.45
C02568,2,Potential Loyalists,22.0,7.0,737.8399999999999
C02569,3,Dormant / Low Value,528.0,1.0,22.78
C02570,3,Dormant / Low Value,262.0,2.0,35.08
C02571,4,Loyal Customers,151.0,8.0,331.87
C02572,2,Potential Loyalists,9.0,3.0,78.67
C02573,4,Loyal Customers,40.0,8.0,563.05
C02574,0,At Risk,216.0,6.0,407.18
C02575,2,Potential Loyalists,29.0,5.0,535.9200000000001
C02576,4,Loyal Customers,89.0,11.0,675.68
C02577,1,Champions,10.0,16.0,1589.24
C02578,0,At Risk,276.0,4.0,343.17
C02579,1,Champions,8.0,20.0,1162.94
C02580,3,Dormant / Low Value,366.0,1.0,21.72
C02581,2,Potential Loyalists,18.0,5.0,332.47
C02582,3,Dormant / Low Value,530.0,1.0,11.6
C02583,3,Dormant / Low Value,725.0,1.0,38.95
C02584,0,At Risk,79.0,4.0,237.47
C02585,1,Champions,29.0,10.0,1581.28
C02586,4,Loyal Customers,240.0,7.0,641.77
C02587,3,Dormant / Low Value,211.0,2.0,45.75
C02588,2,Potential Loyalists,8.0,5.0,645.98
C02589,0,At Risk,224.0,3.0,113.22
C02590,4,Loyal Customers,37.0,12.0,430.35
C02591,1,Champions,38.0,13.0,1082.07
C02592,1,Champions,19.0,10.0,434.63
C02593,3,Dormant / Low Value,45.0,2.0,74.18
C02594,3,Dormant / Low Value,110.0,1.0,30.22
C02595,1,Champions,1.0,9.0,1016.9
C02596,0,At Risk,99.0,5.0,132.37
C02597,1,Champions,4.0,12.0,1236.58
C02598,1,Champions,4.0,18.0,3844.05
C02599,0,At Risk,126.0,5.0,260.11
C02600,0,At Risk,110.0,5.0,300.23
C02601,4,Loyal Customers,110.0,8.0,2363.67
C02602,4,Loyal Customers,81.0,8.0,1086.32
C02603,0,At Risk,82.0,5.0,78.7
C02604,-1,No Purchase,,0.0,0.0
C02605,2,Potential Loyalists,4.0,2.0,1251.74
C02606,4,Loyal Customers,41.0,9.0,1199.07
C02607,0,At Risk,63.0,2.0,297.01
C02608,4,Loyal Customers,41.0,7.0,506.96
C02609,2,Potential Loyalists,20.0,7.0,590.77
C02610,4,Loyal Customers,68.0,18.0,1462.75
C02611,4,Loyal Customers,93.0,13.0,584.6
C02612,2,Potential Loyalists,39.0,4.0,437.12
C02613,0,At Risk,129.0,4.0,256.07
C02614,3,Dormant / Low Value,538.0,2.0,103.83
C02615,4,Loyal Customers,83.0,7.0,310.28000000000003
C02616,0,At Risk,257.0,3.0,138.74
C02617,1,Champions,48.0,16.0,2192.7000000000003
C02618,4,Loyal Customers,56.0,9.0,480.06
C02619,4,Loyal Customers,71.0,14.0,801.46
C02620,1,Champions,10.0,17.0,1582.08
C02621,3,Dormant / Low Value,114.0,2.0,58.99
C02622,3,Dormant / Low Value,265.0,1.0,103.56
C02623,4,Loyal Customers,259.0,9.0,1047.37
C02624,4,Loyal Customers,42.0,12.0,436.79
C02625,0,At Risk,232.0,7.0,444.7
C02626,2,Potential Loyalists,47.0,4.0,162.97
C02627,1,Champions,8.0,8.0,971.48
C02628,2,Potential Loyalists,6.0,4.0,215.2
C02629,0,At Risk,423.0,3.0,1208.49
C02630,0,At Risk,376.0,3.0,303.11
C02631,0,At Risk,148.0,5.0,453.54
C02632,4,Loyal Customers,68.0,14.0,835.87
C02633,4,Loyal Customers,80.0,8.0,444.54
C02634,1,Champions,26.0,8.0,848.84
C02635,0,At Risk,271.0,5.0,726.0
C02636,4,Loyal Customers,64.0,7.0,594.99
C02637,-1,No Purchase,,0.0,0.0
C02638,4,Loyal Customers,100.0,8.0,481.97
C02639,3,Dormant / Low Value,523.0,1.0,58.49
C02640,4,Loyal Customers,64.0,11.0,648.64
C02641,4,Loyal Customers,81.0,12.0,605.73
C02642,1,Champions,16.0,8.0,744.58
C02643,1,Champions,8.0,21.0,1880.42
C02644,0,At Risk,119.0,6.0,421.18
C02645,4,Loyal Customers,100.0,15.0,1311.5
C02646,4,Loyal Customers,107.0,11.0,840.43
C02647,1,Champions,2.0,12.0,1173.63
C02648,1,Champions,36.0,15.0,722.59
C02649,1,Champions,9.0,12.0,1327.56
C02650,3,Dormant / Low Value,582.0,1.0,53.92
C02651,0,At Risk,212.0,6.0,526.89
C02652,2,Potential Loyalists,47.0,4.0,626.07
C02653,2,Potential Loyalists,8.0,7.0,251.97
C02654,4,Loyal Customers,119.0,7.0,445.33
C02655,4,Loyal Customers,57.0,14.0,848.44
C02656,2,Potential Loyalists,17.0,5.0,370.76
C02657,0,At Risk,156.0,5.0,236.79
C02658,-1,No Purchase,,0.0,0.0
C02659,4,Loyal Customers,44.0,6.0,589.8199999999999
C02660,4,Loyal Customers,100.0,12.0,730.4
C02661,0,At Risk,310.0,7.0,165.56
C02662,4,Loyal Customers,74.0,10.0,999.58
C02663,0,At Risk,226.0,2.0,370.49
C02664,2,Potential Loyalists,18.0,6.0,378.19
C02665,4,Loyal Customers,262.0,8.0,1219.83
C02666,4,Loyal Customers,109.0,10.0,475.96
C02667,3,Dormant / Low Value,272.0,2.0,66.68
C02668,0,At Risk,105.0,4.0,280.78
C02669,0,At Risk,81.0,5.0,330.93
C02670,1,Champions,12.0,14.0,1218.13
C02671,0,At Risk,128.0,6.0,265.41
C02672,4,Loyal Customers,72.0,9.0,558.86
C02673,4,Loyal Customers,132.0,7.0,407.67
C02674,2,Potential Loyalists,28.0,6.0,600.99
C02675,4,Loyal Customers,122.0,6.0,1711.47
C02676,3,Dormant / Low Value,321.0,2.0,145.36
C02677,2,Potential Loyalists,24.0,7.0,507.56
C02678,4,Loyal Customers,63.0,9.0,507.27
C02679,2,Potential Loyalists,17.0,4.0,190.97
C02680,4,Loyal Customers,383.0,6.0,2785.53
C02681,1,Champions,11.0,20.0,1518.54
C02682,0,At Risk,396.0,2.0,1032.88
C02683,0,At Risk,178.0,5.0,397.21
C02684,3,Dormant / Low Value,233.0,1.0,67.45
C02685,4,Loyal Customers,96.0,10.0,715.38
C02686,3,Dormant / Low Value,173.0,2.0,98.75
C02687,1,Champions,12.0,10.0,689.07
C02688,0,At Risk,116.0,4.0,317.72
C02689,4,Loyal Customers,49.0,8.0,583.24
C02690,4,Loyal Customers,103.0,21.0,1889.16
C02691,2,Potential Loyalists,14.0,4.0,615.58
C02692,1,Champions,16.0,19.0,1585.43
C02693,3,Dormant / Low Value,246.0,1.0,40.71
C02694,1,Champions,27.0,15.0,2776.03
C02695,0,At Risk,450.0,2.0,239.93
C02696,2,Potential Loyalists,37.0,7.0,438.33
C02697,2,Potential Loyalists,4.0,4.0,247.51
C02698,4,Loyal Customers,297.0,8.0,668.84
C02699,1,Champions,37.0,14.0,942.09
C02700,2,Potential Loyalists,24.0,7.0,423.82
C02701,4,Loyal Customers,110.0,12.0,818.53
C02702,1,Champions,12.0,10.0,574.67
C02703,4,Loyal Customers,42.0,9.0,501.66
C02704,4,Loyal Customers,31.0,9.0,409.63
C02705,4,Loyal Customers,187.0,7.0,1241.67
C02706,1,Champions,15.0,19.0,1521.1
C02707,0,At Risk,376.0,4.0,468.37
C02708,0,At Risk,77.0,4.0,611.53
C02709,4,Loyal Customers,82.0,8.0,451.39
C02710,3,Dormant / Low Value,145.0,2.0,100.79
C02711,0,At Risk,229.0,3.0,149.35
C02712,3,Dormant / Low Value,218.0,2.0,119.58
C02713,-1,No Purchase,,0.0,0.0
C02714,4,Loyal Customers,93.0,14.0,821.6899999999999
C02715,0,At Risk,143.0,6.0,278.43
C02716,0,At Risk,542.0,2.0,323.51
C02717,2,Potential Loyalists,42.0,3.0,584.75
C02718,3,Dormant / Low Value,13.0,1.0,55.16
C02719,1,Champions,14.0,7.0,839.34
C02720,2,Potential Loyalists,45.0,4.0,190.13
C02721,4,Loyal Customers,53.0,9.0,1230.42
C02722,2,Potential Loyalists,46.0,6.0,435.12
C02723,0,At Risk,148.0,6.0,202.69
C02724,2,Potential Loyalists,27.0,5.0,291.81
C02725,1,Champions,4.0,13.0,1211.45
C02726,1,Champions,16.0,11.0,585.26
C02727,3,Dormant / Low Value,277.0,3.0,67.2
C02728,0,At Risk,242.0,7.0,397.54
C02729,4,Loyal Customers,92.0,16.0,1393.84
C02730,0,At Risk,384.0,2.0,202.52
C02731,2,Potential Loyalists,21.0,5.0,381.15
C02732,2,Potential Loyalists,16.0,7.0,313.29999999999995
C02733,2,Potential Loyalists,21.0,6.0,241.52
C02734,0,At Risk,494.0,3.0,239.15
C02735,0,At Risk,221.0,6.0,227.82
C02736,0,At Risk,73.0,4.0,345.49
C02737,2,Potential Loyalists,22.0,3.0,189.12
C02738,4,Loyal Customers,128.0,12.0,753.34
C02739,2,Potential Loyalists,19.0,4.0,838.4
C02740,0,At Risk,60.0,2.0,133.31
C02741,4,Loyal Customers,125.0,11.0,1088.59
C02742,3,Dormant / Low Value,328.0,2.0,123.39
C02743,4,Loyal Customers,118.0,13.0,1533.84
C02744,0,At Risk,239.0,6.0,328.11
C02745,4,Loyal Customers,181.0,9.0,448.8
C02746,3,Dormant / Low Value,122.0,2.0,88.98
C02747,3,Dormant / Low Value,308.0,2.0,60.27
C02748,2,Potential Loyalists,3.0,8.0,298.83
C02749,0,At Risk,182.0,3.0,930.34
C02750,0,At Risk,75.0,3.0,384.69
C02751,4,Loyal Customers,41.0,10.0,879.84
C02752,4,Loyal Customers,48.0,8.0,667.83
C02753,0,At Risk,236.0,5.0,273.21
C02754,1,Champions,37.0,19.0,1478.38
C02755,4,Loyal Customers,96.0,12.0,894.44
C02756,1,Champions,12.0,14.0,617.12
C02757,4,Loyal Customers,56.0,8.0,344.08000000000004
C02758,0,At Risk,152.0,4.0,233.41000000000005
C02759,0,At Risk,91.0,6.0,270.83
C02760,4,Loyal Customers,39.0,8.0,1979.63
C02761,4,Loyal Customers,127.0,20.0,1427.78
C02762,3,Dormant / Low Value,154.0,1.0,50.04
C02763,4,Loyal Customers,118.0,8.0,631.19
C02764,0,At Risk,83.0,5.0,402.48
C02765,1,Champions,3.0,20.0,1477.82
C02766,1,Champions,25.0,13.0,931.75
C02767,1,Champions,18.0,10.0,838.2900000000001
C02768,1,Champions,9.0,13.0,957.01
C02769,3,Dormant / Low Value,597.0,1.0,48.48
C02770,3,Dormant / Low Value,402.0,2.0,52.81999999999999
C02771,4,Loyal Customers,119.0,8.0,1231.54
C02772,4,Loyal Customers,47.0,12.0,778.14
C02773,3,Dormant / Low Value,189.0,2.0,60.95
C02774,4,Loyal Customers,52.0,12.0,1180.71
C02775,3,Dormant / Low Value,266.0,4.0,66.07
C02776,0,At Risk,76.0,7.0,244.08
C02777,1,Champions,9.0,8.0,765.86
C02778,0,At Risk,255.0,5.0,389.11
C02779,2,Potential Loyalists,22.0,2.0,327.37
C02780,2,Potential Loyalists,12.0,7.0,531.75
C02781,3,Dormant / Low Value,31.0,1.0,53.3
C02782,3,Dormant / Low Value,453.0,2.0,94.2
C02783,0,At Risk,255.0,8.0,378.89
C02784,3,Dormant / Low Value,376.0,2.0,137.1
C02785,4,Loyal Customers,33.0,10.0,807.25
C02786,4,Loyal Customers,115.0,10.0,983.88
C02787,4,Loyal Customers,99.0,9.0,1041.41
C02788,4,Loyal Customers,147.0,17.0,1080.27
C02789,0,At Risk,50.0,2.0,217.1
C02790,2,Potential Loyalists,11.0,8.0,531.0
C02791,2,Potential Loyalists,33.0,6.0,388.55
C02792,4,Loyal Customers,44.0,14.0,677.36
C02793,-1,No Purchase,,0.0,0.0
C02794,4,Loyal Customers,65.0,11.0,1127.96
C02795,0,At Risk,245.0,4.0,302.65
C02796,4,Loyal Customers,73.0,10.0,389.29
C02797,3,Dormant / Low Value,148.0,3.0,75.24
C02798,4,Loyal Customers,125.0,12.0,1113.31
C02799,1,Champions,17.0,11.0,564.82
C02800,4,Loyal Customers,150.0,3.0,2338.02
C02801,4,Loyal Customers,96.0,7.0,379.96
C02802,4,Loyal Customers,161.0,7.0,473.27
C02803,2,Potential Loyalists,19.0,6.0,314.7
C02804,0,At Risk,344.0,5.0,720.5699999999999
C02805,0,At Risk,140.0,4.0,656.6700000000001
C02806,2,Potential Loyalists,20.0,2.0,576.65
C02807,4,Loyal Customers,114.0,10.0,757.52
C02808,0,At Risk,166.0,2.0,440.88
C02809,2,Potential Loyalists,5.0,2.0,201.35
C02810,3,Dormant / Low Value,39.0,1.0,3.47
C02811,4,Loyal Customers,85.0,12.0,392.97
C02812,1,Champions,2.0,11.0,745.65
C02813,0,At Risk,116.0,3.0,199.43
C02814,0,At Risk,246.0,6.0,243.87
C02815,4,Loyal Customers,89.0,8.0,996.18
C02816,0,At Risk,458.0,5.0,120.55
C02817,2,Potential Loyalists,26.0,6.0,496.31
C02818,2,Potential Loyalists,38.0,8.0,245.16
C02819,4,Loyal Customers,100.0,17.0,1151.08
C02820,0,At Risk,237.0,3.0,149.84
C02821,4,Loyal Customers,146.0,11.0,1694.9499999999998
C02822,2,Potential Loyalists,16.0,2.0,78.1
C02823,3,Dormant / Low Value,188.0,1.0,77.27
C02824,3,Dormant / Low Value,372.0,2.0,61.13
C02825,4,Loyal Customers,96.0,9.0,444.65
C02826,0,At Risk,126.0,7.0,360.05
C02827,3,Dormant / Low Value,396.0,2.0,89.67999999999999
C02828,4,Loyal Customers,101.0,9.0,430.6
C02829,4,Loyal Customers,73.0,8.0,618.06
C02830,2,Potential Loyalists,17.0,2.0,251.96
C02831,0,At Risk,187.0,5.0,415.64
C02832,3,Dormant / Low Value,612.0,3.0,99.09
C02833,1,Champions,48.0,11.0,4704.0
C02834,4,Loyal Customers,101.0,12.0,435.29
C02835,4,Loyal Customers,34.0,8.0,1264.63
C02836,0,At Risk,187.0,6.0,326.97
C02837,3,Dormant / Low Value,462.0,1.0,72.86
C02838,1,Champions,22.0,12.0,358.55
C02839,0,At Risk,387.0,3.0,335.99999999999994
C02840,4,Loyal Customers,94.0,6.0,422.86
C02841,4,Loyal Customers,139.0,8.0,337.44
C02842,2,Potential Loyalists,33.0,5.0,236.35
C02843,0,At Risk,173.0,6.0,348.28
C02844,2,Potential Loyalists,30.0,3.0,69.03999999999999
C02845,4,Loyal Customers,42.0,6.0,608.39
C02846,3,Dormant / Low Value,255.0,2.0,60.92
C02847,0,At Risk,202.0,4.0,145.07
C02848,1,Champions,19.0,16.0,2539.92
C02849,1,Champions,29.0,12.0,1056.61
C02850,0,At Risk,79.0,5.0,120.92
C02851,1,Champions,9.0,10.0,677.9
C02852,4,Loyal Customers,60.0,17.0,981.11
C02853,4,Loyal Customers,45.0,6.0,604.62
C02854,4,Loyal Customers,47.0,8.0,572.03
C02855,1,Champions,47.0,16.0,1346.21
C02856,0,At Risk,309.0,6.0,395.02
C02857,4,Loyal Customers,136.0,8.0,523.06
C02858,2,Potential Loyalists,9.0,8.0,231.17
C02859,0,At Risk,148.0,5.0,181.33
C02860,0,At Risk,480.0,5.0,622.56
C02861,0,At Risk,582.0,5.0,243.03
C02862,1,Champions,5.0,9.0,500.9
C02863,0,At Risk,206.0,5.0,330.79
C02864,4,Loyal Customers,178.0,6.0,632.46
C02865,3,Dormant / Low Value,139.0,1.0,14.12
C02866,2,Potential Loyalists,41.0,6.0,491.49
C02867,4,Loyal Customers,100.0,8.0,686.89
C02868,1,Champions,7.0,17.0,1709.05
C02869,3,Dormant / Low Value,167.0,1.0,41.18
C02870,0,At Risk,86.0,5.0,183.39
C02871,0,At Risk,202.0,5.0,320.96
C02872,3,Dormant / Low Value,345.0,3.0,91.4
C02873,3,Dormant / Low Value,357.0,2.0,110.89
C02874,2,Potential Loyalists,42.0,4.0,640.39
C02875,0,At Risk,609.0,3.0,307.01
C02876,3,Dormant / Low Value,152.0,2.0,118.38
C02877,2,Potential Loyalists,5.0,2.0,106.41
C02878,0,At Risk,116.0,3.0,125.09
C02879,0,At Risk,161.0,2.0,384.56
C02880,3,Dormant / Low Value,521.0,1.0,318.87
C02881,2,Potential Loyalists,48.0,5.0,116.89
C02882,2,Potential Loyalists,16.0,5.0,793.8500000000001
C02883,4,Loyal Customers,105.0,6.0,633.71
C02884,0,At Risk,225.0,5.0,693.0799999999999
C02885,4,Loyal Customers,147.0,4.0,1253.65
C02886,0,At Risk,247.0,3.0,445.42
C02887,4,Loyal Customers,48.0,7.0,434.76
C02888,3,Dormant / Low Value,51.0,2.0,36.18
C02889,0,At Risk,117.0,4.0,213.15
C02890,0,At Risk,125.0,4.0,211.58
C02891,3,Dormant / Low Value,86.0,1.0,35.62
C02892,4,Loyal Customers,75.0,6.0,457.13000000000005
C02893,0,At Risk,135.0,6.0,388.04
C02894,-1,No Purchase,,0.0,0.0
C02895,3,Dormant / Low Value,441.0,1.0,136.54
C02896,3,Dormant / Low Value,294.0,2.0,53.97
C02897,3,Dormant / Low Value,369.0,1.0,28.36
C02898,4,Loyal Customers,73.0,9.0,612.19
C02899,4,Loyal Customers,112.0,7.0,775.06
C02900,0,At Risk,217.0,4.0,114.37
C02901,4,Loyal Customers,58.0,17.0,1525.73
C02902,0,At Risk,206.0,4.0,266.3
C02903,-1,No Purchase,,0.0,0.0
C02904,2,Potential Loyalists,28.0,6.0,489.61
C02905,4,Loyal Customers,141.0,8.0,349.75
C02906,-1,No Purchase,,0.0,0.0
C02907,0,At Risk,271.0,3.0,285.65
C02908,1,Champions,5.0,17.0,1290.8
C02909,4,Loyal Customers,47.0,9.0,1107.6799999999998
C02910,4,Loyal Customers,74.0,9.0,410.92
C02911,0,At Risk,277.0,4.0,121.51
C02912,0,At Risk,104.0,5.0,140.35
C02913,1,Champions,7.0,10.0,525.91
C02914,3,Dormant / Low Value,589.0,2.0,55.92
C02915,-1,No Purchase,,0.0,0.0
C02916,2,Potential Loyalists,18.0,6.0,613.36
C02917,4,Loyal Customers,62.0,16.0,882.69
C02918,0,At Risk,160.0,3.0,204.85
C02919,3,Dormant / Low Value,145.0,2.0,70.28999999999999
C02920,-1,No Purchase,,0.0,0.0
C02921,3,Dormant / Low Value,443.0,2.0,76.07
C02922,0,At Risk,58.0,3.0,291.15
C02923,1,Champions,5.0,14.0,1497.88
C02924,3,Dormant / Low Value,58.0,3.0,75.28
C02925,1,Champions,8.0,13.0,698.9200000000001
C02926,4,Loyal Customers,116.0,8.0,1060.15
C02927,4,Loyal Customers,68.0,8.0,783.14
C02928,0,At Risk,142.0,8.0,239.61
C02929,1,Champions,16.0,12.0,1259.8200000000002
C02930,4,Loyal Customers,106.0,8.0,637.73
C02931,3,Dormant / Low Value,85.0,2.0,91.28
C02932,4,Loyal Customers,108.0,9.0,668.76
C02933,1,Champions,43.0,15.0,1060.94
C02934,1,Champions,5.0,9.0,453.14
C02935,2,Potential Loyalists,13.0,7.0,251.84
C02936,4,Loyal Customers,293.0,10.0,405.07
C02937,0,At Risk,310.0,3.0,547.5600000000001
C02938,0,At Risk,105.0,4.0,127.3
C02939,0,At Risk,86.0,5.0,164.96
C02940,3,Dormant / Low Value,604.0,1.0,27.72
C02941,2,Potential Loyalists,9.0,4.0,319.1
C02942,4,Loyal Customers,70.0,10.0,422.13
C02943,0,At Risk,206.0,2.0,169.06
C02944,0,At Risk,245.0,4.0,600.89
C02945,0,At Risk,177.0,3.0,143.29
C02946,0,At Risk,342.0,5.0,147.12
C02947,1,Champions,8.0,14.0,1215.61
C02948,3,Dormant / Low Value,391.0,1.0,138.04
C02949,1,Champions,81.0,24.0,3110.01
C02950,3,Dormant / Low Value,137.0,2.0,130.35
C02951,2,Potential Loyalists,18.0,5.0,260.59
C02952,0,At Risk,233.0,4.0,351.42
C02953,1,Champions,10.0,20.0,1807.91
C02954,4,Loyal Customers,151.0,9.0,1256.31
C02955,4,Loyal Customers,89.0,7.0,2118.64
C02956,3,Dormant / Low Value,51.0,2.0,120.6
C02957,3,Dormant / Low Value,13.0,1.0,42.72
C02958,3,Dormant / Low Value,259.0,2.0,22.15
C02959,4,Loyal Customers,84.0,20.0,2258.14
C02960,0,At Risk,343.0,4.0,947.41
C02961,0,At Risk,68.0,2.0,152.39
C02962,2,Potential Loyalists,37.0,3.0,398.12
C02963,0,At Risk,139.0,5.0,402.34
C02964,3,Dormant / Low Value,611.0,1.0,76.87
C02965,0,At Risk,172.0,6.0,172.73000000000002
C02966,4,Loyal Customers,110.0,9.0,576.94
C02967,3,Dormant / Low Value,607.0,1.0,87.75
C02968,0,At Risk,137.0,4.0,445.0
C02969,0,At Risk,90.0,3.0,190.86
C02970,1,Champions,13.0,10.0,853.13
C02971,4,Loyal Customers,235.0,8.0,497.49
C02972,3,Dormant / Low Value,662.0,1.0,47.74
C02973,4,Loyal Customers,59.0,7.0,494.47
C02974,0,At Risk,318.0,6.0,185.36
C02975,4,Loyal Customers,45.0,9.0,660.94
C02976,1,Champions,29.0,14.0,2094.08
C02977,4,Loyal Customers,54.0,7.0,457.89
C02978,4,Loyal Customers,38.0,8.0,568.19
C02979,1,Champions,42.0,15.0,954.32
C02980,1,Champions,1.0,12.0,836.97
C02981,3,Dormant / Low Value,361.0,1.0,27.37
C02982,0,At Risk,532.0,2.0,225.22000000000003
C02983,4,Loyal Customers,92.0,12.0,784.12
C02984,1,Champions,5.0,7.0,650.92
C02985,3,Dormant / Low Value,141.0,2.0,128.16
C02986,3,Dormant / Low Value,34.0,1.0,54.38
C02987,1,Champions,3.0,8.0,993.1
C02988,0,At Risk,299.0,2.0,376.58
C02989,4,Loyal Customers,206.0,7.0,568.36
C02990,4,Loyal Customers,60.0,15.0,1461.92
C02991,4,Loyal Customers,87.0,13.0,333.94
C02992,2,Potential Loyalists,26.0,4.0,354.1
C02993,4,Loyal Customers,70.0,9.0,623.03
C02994,0,At Risk,109.0,7.0,265.82
C02995,0,At Risk,131.0,5.0,576.86
C02996,1,Champions,32.0,12.0,643.4399999999999
C02997,4,Loyal Customers,57.0,4.0,935.84
C02998,3,Dormant / Low Value,270.0,1.0,88.17
C02999,0,At Risk,117.0,4.0,835.87
C03000,4,Loyal Customers,129.0,17.0,1006.13
C03001,4,Loyal Customers,33.0,8.0,1165.47
C03002,2,Potential Loyalists,21.0,8.0,403.37
C03003,0,At Risk,112.0,3.0,321.25
C03004,-1,No Purchase,,0.0,0.0
C03005,1,Champions,6.0,14.0,963.99
C03006,0,At Risk,300.0,4.0,164.12
C03007,0,At Risk,385.0,3.0,594.46
C03008,2,Potential Loyalists,37.0,4.0,161.69
C03009,1,Champions,21.0,8.0,812.6899999999999
C03010,3,Dormant / Low Value,154.0,3.0,100.49
C03011,1,Champions,57.0,20.0,1796.9899999999998
C03012,1,Champions,28.0,16.0,1355.84
C03013,1,Champions,16.0,15.0,2009.89
C03014,3,Dormant / Low Value,453.0,1.0,93.29
C03015,1,Champions,44.0,16.0,1375.92
C03016,1,Champions,25.0,16.0,1928.37
C03017,0,At Risk,109.0,4.0,308.67999999999995
C03018,4,Loyal Customers,68.0,5.0,585.9399999999999
C03019,3,Dormant / Low Value,123.0,2.0,82.48
C03020,0,At Risk,69.0,5.0,212.95
C03021,0,At Risk,192.0,6.0,281.05
C03022,2,Potential Loyalists,29.0,5.0,914.65
C03023,0,At Risk,135.0,8.0,271.78
C03024,1,Champions,6.0,7.0,746.63
C03025,0,At Risk,72.0,4.0,138.63
C03026,2,Potential Loyalists,50.0,5.0,233.82
C03027,4,Loyal Customers,51.0,13.0,606.61
C03028,0,At Risk,111.0,6.0,347.66
C03029,0,At Risk,196.0,5.0,454.46
C03030,1,Champions,36.0,12.0,1243.34
C03031,0,At Risk,406.0,3.0,508.45
C03032,-1,No Purchase,,0.0,0.0
C03033,3,Dormant / Low Value,631.0,2.0,40.78
C03034,-1,No Purchase,,0.0,0.0
C03035,0,At Risk,169.0,8.0,282.75
C03036,1,Champions,7.0,6.0,1184.96
C03037,2,Potential Loyalists,30.0,7.0,525.95
C03038,0,At Risk,277.0,3.0,177.89
C03039,4,Loyal Customers,41.0,11.0,1104.73
C03040,2,Potential Loyalists,45.0,4.0,131.07999999999998
C03041,4,Loyal Customers,95.0,15.0,1330.07
C03042,4,Loyal Customers,79.0,5.0,689.97
C03043,2,Potential Loyalists,31.0,2.0,137.05
C03044,4,Loyal Customers,75.0,11.0,969.49
C03045,0,At Risk,138.0,6.0,284.57
C03046,0,At Risk,186.0,5.0,148.44
C03047,4,Loyal Customers,61.0,11.0,908.95
C03048,1,Champions,43.0,20.0,1504.79
C03049,3,Dormant / Low Value,75.0,2.0,130.01000000000002
C03050,4,Loyal Customers,76.0,18.0,1194.03
C03051,4,Loyal Customers,28.0,4.0,1992.12
C03052,0,At Risk,194.0,8.0,273.53
C03053,4,Loyal Customers,195.0,11.0,823.22
C03054,3,Dormant / Low Value,570.0,1.0,67.48
C03055,0,At Risk,385.0,4.0,605.5
C03056,0,At Risk,77.0,4.0,98.39
C03057,2,Potential Loyalists,40.0,3.0,117.46
C03058,0,At Risk,103.0,5.0,141.08
C03059,0,At Risk,171.0,3.0,372.73
C03060,0,At Risk,430.0,5.0,1042.6
C03061,2,Potential Loyalists,30.0,5.0,203.57
C03062,0,At Risk,300.0,3.0,129.23
C03063,4,Loyal Customers,60.0,15.0,1124.3
C03064,0,At Risk,385.0,3.0,350.38
C03065,2,Potential Loyalists,40.0,5.0,147.56
C03066,1,Champions,19.0,6.0,1353.87
C03067,4,Loyal Customers,56.0,8.0,519.99
C03068,3,Dormant / Low Value,411.0,2.0,27.83
C03069,1,Champions,34.0,12.0,819.72
C03070,0,At Risk,108.0,3.0,201.68
C03071,3,Dormant / Low Value,258.0,2.0,107.76
C03072,0,At Risk,156.0,7.0,318.82
C03073,4,Loyal Customers,97.0,8.0,1177.5500000000002
C03074,1,Champions,60.0,23.0,2043.14
C03075,1,Champions,39.0,17.0,1905.24
C03076,0,At Risk,228.0,5.0,133.47
C03077,1,Champions,17.0,10.0,1121.35
C03078,4,Loyal Customers,63.0,8.0,544.63
C03079,3,Dormant / Low Value,353.0,3.0,116.33
C03080,0,At Risk,67.0,6.0,231.95
C03081,3,Dormant / Low Value,376.0,2.0,179.20000000000002
C03082,4,Loyal Customers,203.0,7.0,944.1
C03083,1,Champions,11.0,12.0,977.94
C03084,1,Champions,14.0,8.0,694.83
C03085,4,Loyal Customers,137.0,10.0,480.73
C03086,2,Potential Loyalists,20.0,3.0,411.87
C03087,0,At Risk,118.0,6.0,242.67
C03088,4,Loyal Customers,76.0,13.0,584.61
C03089,4,Loyal Customers,98.0,17.0,939.49
C03090,4,Loyal Customers,203.0,18.0,1604.27
C03091,1,Champions,5.0,18.0,1478.1
C03092,4,Loyal Customers,62.0,15.0,750.52
C03093,-1,No Purchase,,0.0,0.0
C03094,4,Loyal Customers,122.0,9.0,889.74
C03095,0,At Risk,184.0,4.0,169.73
C03096,3,Dormant / Low Value,69.0,3.0,61.370000000000005
